"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Chordata","Aves","Gruiformes","Rallidae","Porphyrio","Porphyrio porphyrio","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Psittaciformes","Psittaculidae","Mascarinus","Mascarinus vasa","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea purpurea","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea cinerea","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea humbloti","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Ciconiiformes","Ciconiidae","Anastomus","Anastomus lamelligerus","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Threskiornis","Threskiornis aethiopicus","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Lophotibis","Lophotibis cristata","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Platalea","Platalea alba","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus","Phoenicopterus roseus","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Anseriformes","Anatidae","Alopochen","Alopochen sirabensis","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas bernieri","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica cristata","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Gruiformes","Rallidae","Porphyrio","Porphyrio porphyrio","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus madagscariensis","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Pterocliformes","Pteroclidae","Pterocles","Pterocles personatus","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo brachypterus","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Falconiformes","Falconidae","Falco","Falco newtoni","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Charadriiformes","Turnicidae","Turnix","Turnix nigricollis","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Psittaciformes","Psittaculidae","Mascarinus","Mascarinus vasa","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Strigiformes","Strigidae","Otus","Otus rutilus","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Coraciiformes","Meropidae","Merops","Merops superciliosus","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Passeriformes","Pycnonotidae","Hypsipetes","Hypsipetes madagascariensis","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Passeriformes","Ploceidae","Foudia","Foudia madagascariensis","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua berthae","Holocene","",0.0117,0,0.00585,46.883331,-15.533333
"Chordata","Aves","Anseriformes","Anatidae","Centrornis","Centrornis majori","Late Pleistocene","",0.126,0.0117,0.06885,47.033333,-19.866667
"Chordata","Aves","Anseriformes","Anatidae","Alopochen","Alopochen sirabensis","Late Pleistocene","",0.126,0.0117,0.06885,47.033333,-19.866667
"Chordata","Aves","Gruiformes","Rallidae","Hovacrex","Hovacrex roberti","Late Pleistocene","",0.126,0.0117,0.06885,47.033333,-19.866667
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea intermedia","Late Pleistocene","",0.126,0.0117,0.06885,47.033333,-19.866667
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Platalea","Platalea alba","Late Pleistocene","",0.126,0.0117,0.06885,47.033333,-19.866667
"Chordata","Aves","Suliformes","Phalacrocoracidae","Microcarbo","Microcarbo africanus","Late Pleistocene","",0.126,0.0117,0.06885,47.033333,-19.866667
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax carbo","Holocene","",0.0117,0,0.00585,22.210501,58.898998
"Chordata","Aves","Anseriformes","Anatidae","Somateria","Somateria mollissima","Holocene","",0.0117,0,0.00585,22.210501,58.898998
"Chordata","Aves","Anseriformes","Anatidae","Clangula","Clangula hyemalis","Holocene","",0.0117,0,0.00585,22.210501,58.898998
"Chordata","Aves","Anseriformes","Anatidae","Bucephala","Bucephala clangula","Holocene","",0.0117,0,0.00585,22.210501,58.898998
"Chordata","Aves","Anseriformes","Anatidae","Mergus","Mergus serrator","Holocene","",0.0117,0,0.00585,22.210501,58.898998
"Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus albicilla","Holocene","",0.0117,0,0.00585,22.210501,58.898998
"Chordata","Aves","Galliformes","Phasianidae","Afropavo","Afropavo congensis","Late Pleistocene","",0.126,0.0117,0.06885,27.776667,-25.977501
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Geronticus","Geronticus eremita","Holocene","",0.0117,0,0.00585,4.4142,44.380798
"Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia ciconia","Holocene","",0.0117,0,0.00585,4.4142,44.380798
"Chordata","Aves","Accipitriformes","Accipitridae","Gyps","Gyps fulvus","Holocene","",0.0117,0,0.00585,4.4142,44.380798
"Chordata","Aves","Galliformes","Phasianidae","Alectoris","Alectoris rufa","Holocene","",0.0117,0,0.00585,4.4142,44.380798
"Chordata","Aves","Galliformes","Phasianidae","Perdix","Perdix perdix","Holocene","",0.0117,0,0.00585,4.4142,44.380798
"Chordata","Aves","Columbiformes","Columbidae","Columba","Columba oenas","Holocene","",0.0117,0,0.00585,4.4142,44.380798
"Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps","Late Pleistocene","",0.126,0.0117,0.06885,-97.188499,27.883499
"Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia maltha","Late Pleistocene","",0.126,0.0117,0.06885,-97.188499,27.883499
"Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis","Late Pleistocene","",0.126,0.0117,0.06885,-97.188499,27.883499
"Chordata","Aves","Galliformes","Phasianidae","Meleagris","Meleagris gallopavo","Late Pleistocene","",0.126,0.0117,0.06885,-97.188499,27.883499
"Chordata","Aves","Galliformes","Odontophoridae","Colinus","Colinus virginianus","Late Pleistocene","",0.126,0.0117,0.06885,-97.188499,27.883499
"Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus brachyrhynchos","Late Pleistocene","",0.126,0.0117,0.06885,-97.188499,27.883499
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax perspicillatus","Late Pleistocene","",0.126,0.0117,0.06885,141.425995,41.398998
"Chordata","Aves","Podicipediformes","Podicipedidae","Tachybaptus","Tachybaptus dominicus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax brasilianus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Pelecaniformes","Ardeidae","Nyctanassa","Nyctanassa violacea","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Pelecaniformes","Ardeidae","Butorides","Butorides virescens","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Pelecaniformes","Ardeidae","Tigrisoma","Tigrisoma mexicanum","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Anseriformes","Anatidae","Dendrocygna","Dendrocygna autumnalis","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Anseriformes","Anatidae","Cairina","Cairina moschata","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya affinis","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula chloropus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius semipalmatus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus mexicanus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Limosa fedoa","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris minutilla","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus sandvicensis","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Cathartiformes","Cathartidae","Coragyps","Coragyps atratus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter striatus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Accipitriformes","Accipitridae","Rupornis","Rupornis magnirostris","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Accipitriformes","Accipitridae","Harpia","Harpia harpyja","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Falconiformes","Falconidae","Polyborus","Polyborus plancus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Galliformes","Cracidae","Ortalis","Ortalis vetula","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Galliformes","Cracidae","Ortalis","Ortalis leucogastra","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Galliformes","Odontophoridae","Colinus","Colinus virginianus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Galliformes","Odontophoridae","Odontophorus","Odontophorus guttatus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Galliformes","Odontophoridae","Cyrtonyx","Cyrtonyx ocellatus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Columbiformes","Columbidae","Claravis","Claravis pretiosa","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Columbiformes","Columbidae","Columbina","Columbina inca","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Columbiformes","Columbidae","Leptotila","Leptotila verreauxi","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Columbiformes","Columbidae","Geotrygon","Geotrygon montana","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Psittaciformes","Psittacidae","Ara","Ara militaris","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Psittaciformes","Psittacidae","Eupsittula","Eupsittula canicularis","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona albifrons","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Cuculiformes","Cuculidae","Crotophaga","Crotophaga sulcirostris","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Cuculiformes","Cuculidae","Morococcyx","Morococcyx erythropygus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Coraciiformes","Momotidae","Momotus","Momotus lessonii","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle torquata","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Piciformes","Ramphastidae","Aulacorhynchus","Aulacorhynchus prasinus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Passeriformes","Tyrannidae","Myiodynastes","Myiodynastes luteiventris","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Passeriformes","Tityridae","Pachyramphus","Pachyramphus aglaiae","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Passeriformes","Icteridae","Quiscalus","Quiscalus mexicanus","Holocene","",0.0117,0,0.00585,-92.504997,14.825
"Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya collaris","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Anseriformes","Anatidae","Bucephala","Bucephala clangula","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Galliformes","Phasianidae","Meleagris","Meleagris gallopavo","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria albatrus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia maltha","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Suliformes","Sulidae","Morus","Morus bassanus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Suliformes","Anhingidae","Anhinga","Anhinga anhinga","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Pelecaniformes","Ardeidae","Nyctanassa","Nyctanassa violacea","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Eudocimus","Eudocimus albus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Gruiformes","Rallidae","Rallus","Rallus elegans","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Charadriiformes","Alcidae","Pinguinus","Pinguinus impennis","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Strigiformes","Strigidae","Bubo","Bubo virginianus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca americana","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula discors","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya collaris","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Galliformes","Phasianidae","Meleagris","Meleagris gallopavo","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria albatrus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia maltha","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax carbo","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Pelecaniformes","Ardeidae","Nyctanassa","Nyctanassa violacea","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Charadriiformes","Alcidae","Pinguinus","Pinguinus impennis","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Strigiformes","Strigidae","Bubo","Bubo virginianus","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Strigiformes","Strigidae","Strix","Strix varia","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Psittaciformes","Psittacidae","Conuropsis","Conuropsis carolinensis","Middle Pleistocene","",0.781,0.126,0.4535,-80.470001,27.525557
"Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia immer","Holocene","",0.0117,0,0.00585,-80.974998,29.110001
"Chordata","Aves","Suliformes","Sulidae","Morus","Morus bassanus","Holocene","",0.0117,0,0.00585,-80.974998,29.110001
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus","Holocene","",0.0117,0,0.00585,-80.974998,29.110001
"Chordata","Aves","Anseriformes","Anatidae","Branta","Branta bernicla","Holocene","",0.0117,0,0.00585,-80.974998,29.110001
"Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura","Holocene","",0.0117,0,0.00585,-80.974998,29.110001
